Company,TypeName,Ram,Memory,OpSys,Weight,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
0.0,0.0,16,0.0,0.0,4.14,0,0,127.33567457123111,0.0,1000,512,0.0
0.0,0.0,8,0.0,0.0,2.0,1,1,141.21199808219862,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,2.8,0,0,127.33567457123111,0.0,1000,128,0.0
0.0,0.0,4,0.0,0.0,2.2,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,2.1,0,1,141.21199808219862,0.0,500,0,0.0
0.0,0.0,4,0.0,0.0,2.18,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.24,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.67,1,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.1,1,0,165.6321180513006,0.0,0,1024,0.0
0.0,0.0,4,0.0,0.0,2.2,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.5,0,0,127.33567457123111,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.05,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.37,0,1,226.98300468106115,0.0,0,512,0.0
0.0,0.0,16,0.0,0.0,3.2,0,0,127.33567457123111,0.0,1000,256,0.0
0.0,0.0,8,0.0,0.0,2.14,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,16,0.0,0.0,1.36,1,0,209.8006828649808,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,2.2,0,0,100.45466986113651,0.0,500,0,0.0
0.0,0.0,12,0.0,0.0,2.3,0,0,100.45466986113651,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.8,0,0,127.33567457123111,0.0,1000,128,0.0
0.0,0.0,8,0.0,0.0,2.2,0,1,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,4,0.0,0.0,2.8,0,0,106.11306214269258,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.8,0,0,127.33567457123111,0.0,2000,0,0.0
0.0,0.0,6,0.0,0.0,2.8,0,0,106.11306214269258,0.0,1000,128,0.0
0.0,0.0,4,0.0,0.0,2.25,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.5,0,1,141.21199808219862,0.0,0,256,0.0
0.0,0.0,6,0.0,0.0,2.2,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,3.0,0,1,141.21199808219862,0.0,0,256,0.0
0.0,0.0,12,0.0,0.0,2.15,1,1,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,1.95,0,1,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.7,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,16,0.0,0.0,2.5,0,1,141.21199808219862,0.0,1000,256,0.0
0.0,0.0,8,0.0,0.0,2.2,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,2,0.0,0.0,2.19,0,0,100.45466986113651,0.0,0,16,0.0
0.0,0.0,8,0.0,0.0,3.0,0,0,127.33567457123111,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.54,0,0,106.11306214269258,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.0,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.05,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,3.2,0,1,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.5,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,16,0.0,0.0,3.42,0,0,127.33567457123111,0.0,0,256,0.0
0.0,0.0,6,0.0,0.0,2.4,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,16,0.0,0.0,1.63,0,0,141.21199808219862,0.0,0,512,0.0
0.0,0.0,4,0.0,0.0,1.3,0,0,111.93520355955211,0.0,0,128,0.0
0.0,0.0,16,0.0,0.0,2.9,0,0,127.33567457123111,0.0,1000,256,0.0
0.0,0.0,6,0.0,0.0,2.8,0,0,106.11306214269258,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.2,0,0,100.45466986113651,0.0,2000,0,0.0
0.0,0.0,8,0.0,0.0,2.5,0,0,141.21199808219862,0.0,1000,128,0.0
0.0,0.0,4,0.0,0.0,2.2,0,0,100.45466986113651,0.0,1000,0,0.0
0.0,0.0,16,0.0,0.0,1.28,1,0,165.6321180513006,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.2,0,1,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.3,0,0,141.21199808219862,0.0,1000,128,0.0
0.0,0.0,4,0.0,0.0,1.86,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,1.1,0,1,165.6321180513006,0.0,0,256,0.0
0.0,0.0,16,0.0,0.0,1.21,1,1,331.2642361026012,0.0,0,1000,0.0
0.0,0.0,16,0.0,0.0,2.8,0,1,141.21199808219862,0.0,1000,256,0.0
0.0,0.0,8,0.0,0.0,2.23,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,2,0.0,0.0,1.1,1,0,135.0942111925629,0.0,0,0,0.0
0.0,0.0,8,0.0,0.0,2.33,0,0,141.21199808219862,0.0,1000,128,0.0
0.0,0.0,16,0.0,0.0,1.29,1,1,331.2642361026012,0.0,0,1000,0.0
0.0,0.0,4,0.0,0.0,1.45,0,0,117.82653006268643,0.0,0,0,0.0
0.0,0.0,8,0.0,0.0,1.95,0,0,157.3505121487356,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,1.4,0,0,135.0942111925629,0.0,0,0,0.0
0.0,0.0,8,0.0,0.0,1.48,0,0,157.3505121487356,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,2.79,0,0,106.11306214269258,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.0,0,0,157.3505121487356,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.1,0,1,100.45466986113651,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.2,0,0,100.45466986113651,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,1.44,0,0,111.93520355955211,0.0,0,0,0.0
0.0,0.0,6,0.0,0.0,2.23,0,0,100.45466986113651,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,1.7,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.26,0,0,176.23257360658386,0.0,0,256,0.0
0.0,0.0,32,0.0,0.0,2.06,1,0,282.42399616439724,0.0,0,1000,0.0
0.0,0.0,8,0.0,0.0,2.7,0,0,127.33567457123111,0.0,1000,256,0.0
0.0,0.0,8,0.0,0.0,2.0,0,1,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.0,0,0,157.3505121487356,0.0,1000,256,0.0
0.0,0.0,4,0.0,0.0,1.85,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.5,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.48,0,0,157.3505121487356,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.9,0,1,141.21199808219862,0.0,1000,128,0.0
0.0,0.0,8,0.0,0.0,1.84,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,2.0,0,0,100.45466986113651,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.0,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,2.2,0,0,100.45466986113651,0.0,500,0,0.0
0.0,0.0,12,0.0,0.0,2.2,0,0,141.21199808219862,0.0,2000,0,0.0
0.0,0.0,8,0.0,0.0,2.1,0,1,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,16,0.0,0.0,1.4,1,1,316.96506044349616,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,1.2,0,0,165.6321180513006,0.0,0,256,0.0
0.0,0.0,16,0.0,0.0,2.4,0,1,141.21199808219862,0.0,2000,256,0.0
0.0,0.0,2,0.0,0.0,1.44,0,0,111.93520355955211,0.0,0,0,0.0
0.0,0.0,16,0.0,0.0,1.88,0,0,141.21199808219862,0.0,0,768,0.0
0.0,0.0,4,0.0,0.0,1.5,1,0,135.0942111925629,0.0,0,0,0.0
0.0,0.0,8,0.0,0.0,1.9,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,16,0.0,0.0,2.06,1,0,282.42399616439724,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,1.84,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.7,0,0,127.33567457123111,0.0,1000,128,0.0
0.0,0.0,8,0.0,0.0,2.6,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,16,0.0,0.0,2.4,0,1,141.21199808219862,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,2.02,0,0,141.21199808219862,0.0,2000,128,0.0
0.0,0.0,4,0.0,0.0,2.2,0,0,100.45466986113651,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.65,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.36,1,0,100.45466986113651,0.0,2000,0,0.0
0.0,0.0,8,0.0,0.0,1.36,0,0,157.3505121487356,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,1.86,0,0,100.45466986113651,0.0,500,0,0.0
0.0,0.0,8,0.0,0.0,2.0,0,0,157.3505121487356,0.0,0,256,0.0
0.0,0.0,6,0.0,0.0,2.8,0,0,106.11306214269258,0.0,1000,128,0.0
0.0,0.0,8,0.0,0.0,1.86,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.2,0,0,100.45466986113651,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.04,0,0,100.45466986113651,0.0,2000,0,0.0
0.0,0.0,8,0.0,0.0,2.8,0,0,127.33567457123111,0.0,1000,128,0.0
0.0,0.0,8,0.0,0.0,2.4,0,1,141.21199808219862,0.0,1000,128,0.0
0.0,0.0,8,0.0,0.0,2.33,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.36,0,1,157.3505121487356,0.0,0,256,0.0
0.0,0.0,12,0.0,0.0,2.26,1,0,141.21199808219862,0.0,2000,512,0.0
0.0,0.0,4,0.0,0.0,2.1,0,0,100.45466986113651,0.0,0,128,0.0
0.0,0.0,16,0.0,0.0,3.25,0,1,127.33567457123111,0.0,1000,256,0.0
0.0,0.0,4,0.0,0.0,2.6,0,0,106.11306214269258,0.0,0,128,0.0
0.0,0.0,8,0.0,0.0,1.62,1,0,165.6321180513006,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,1.91,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,1.59,0,1,135.0942111925629,0.0,0,128,0.0
0.0,0.0,4,0.0,0.0,1.8,0,0,100.45466986113651,0.0,500,0,0.0
0.0,0.0,4,0.0,0.0,1.5,0,0,111.93520355955211,0.0,0,0,0.0
0.0,0.0,8,0.0,0.0,2.4,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,3.35,0,1,127.33567457123111,0.0,1000,128,0.0
0.0,0.0,4,0.0,0.0,1.85,0,0,141.21199808219862,0.0,0,128,0.0
0.0,0.0,8,0.0,0.0,2.3,0,1,141.21199808219862,0.0,1000,128,0.0
0.0,0.0,8,0.0,0.0,1.5,0,1,157.3505121487356,0.0,0,256,0.0
0.0,0.0,16,0.0,0.0,1.1,1,0,165.6321180513006,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,1.13,0,1,209.8006828649808,0.0,0,512,0.0
0.0,0.0,4,0.0,0.0,1.5,0,1,165.6321180513006,0.0,0,128,0.0
0.0,0.0,8,0.0,0.0,2.23,0,0,141.21199808219862,0.0,500,0,0.0
0.0,0.0,8,0.0,0.0,2.0,0,1,141.21199808219862,0.0,0,256,0.0
0.0,0.0,16,0.0,0.0,1.42,1,0,209.8006828649808,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,3.0,0,0,127.33567457123111,0.0,1000,0,0.0
0.0,0.0,16,0.0,0.0,3.0,0,0,127.33567457123111,0.0,1000,256,0.0
0.0,0.0,12,0.0,0.0,2.2,0,1,100.45466986113651,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.7,0,0,127.33567457123111,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.33,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,1.91,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.1,0,1,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.9,0,1,157.3505121487356,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.78,1,0,282.42399616439724,0.0,0,256,0.0
0.0,0.0,16,0.0,0.0,1.13,0,1,209.8006828649808,0.0,0,1000,0.0
0.0,0.0,4,0.0,0.0,2.2,0,0,100.45466986113651,0.0,1000,0,0.0
0.0,0.0,16,0.0,0.0,2.9,0,0,127.33567457123111,0.0,1000,256,0.0
0.0,0.0,8,0.0,0.0,2.1,0,1,141.21199808219862,0.0,1000,256,0.0
0.0,0.0,8,0.0,0.0,2.5,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,16,0.0,0.0,2.8,0,0,127.33567457123111,0.0,1000,256,0.0
0.0,0.0,8,0.0,0.0,1.1,0,0,157.3505121487356,0.0,0,512,0.0
0.0,0.0,16,0.0,0.0,1.2,0,0,165.6321180513006,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,1.36,0,0,157.3505121487356,0.0,0,512,0.0
0.0,0.0,4,0.0,0.0,2.2,0,0,141.21199808219862,0.0,500,0,0.0
0.0,0.0,2,0.0,0.0,1.15,0,0,135.0942111925629,0.0,0,0,0.0
0.0,0.0,8,0.0,0.0,2.67,0,0,141.21199808219862,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,1.7,0,1,209.8006828649808,0.0,0,512,0.0
0.0,0.0,4,0.0,0.0,2.1,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,1.6,1,1,165.6321180513006,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.27,1,1,165.6321180513006,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,2.3,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,1.65,0,0,117.82653006268643,0.0,0,128,0.0
0.0,0.0,8,0.0,0.0,1.43,0,0,157.3505121487356,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.14,0,0,100.45466986113651,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,1.75,0,1,157.3505121487356,0.0,0,256,0.0
0.0,0.0,16,0.0,0.0,2.0,1,1,282.42399616439724,0.0,0,512,0.0
0.0,0.0,6,0.0,0.0,1.4,0,1,267.3384360344031,0.0,0,0,0.0
0.0,0.0,8,0.0,0.0,2.31,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.3,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,16,0.0,0.0,4.42,0,1,169.78089942830815,0.0,1000,256,0.0
0.0,0.0,8,0.0,0.0,2.62,0,1,141.21199808219862,0.0,1000,128,0.0
0.0,0.0,8,0.0,0.0,2.02,0,0,141.21199808219862,0.0,2000,256,0.0
0.0,0.0,8,0.0,0.0,1.6,0,0,157.3505121487356,0.0,0,256,0.0
0.0,0.0,12,0.0,0.0,3.35,0,0,127.33567457123111,0.0,1000,256,0.0
0.0,0.0,4,0.0,0.0,1.16,1,1,189.90579052433606,0.0,0,32,0.0
0.0,0.0,4,0.0,0.0,1.15,0,0,135.0942111925629,0.0,0,0,0.0
0.0,0.0,8,0.0,0.0,1.4,0,1,165.6321180513006,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,1.7,0,1,157.3505121487356,0.0,0,128,0.0
0.0,0.0,16,0.0,0.0,2.3,0,1,282.42399616439724,0.0,0,512,0.0
0.0,0.0,16,0.0,0.0,2.5,0,0,141.21199808219862,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,3.2,0,0,127.33567457123111,0.0,1000,256,0.0
0.0,0.0,4,0.0,0.0,2.1,0,0,100.45466986113651,0.0,500,0,0.0
0.0,0.0,16,0.0,0.0,1.1,1,0,234.50740003017813,0.0,0,512,0.0
0.0,0.0,24,0.0,0.0,1.32,0,0,209.8006828649808,0.0,0,512,0.0
0.0,0.0,4,0.0,0.0,2.0,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.8,0,0,106.11306214269258,0.0,1000,0,0.0
0.0,0.0,4,0.0,0.0,2.2,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.36,0,1,176.23257360658386,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,2.2,0,0,141.21199808219862,0.0,0,128,0.0
0.0,0.0,8,0.0,0.0,2.2,0,1,141.21199808219862,0.0,1000,128,0.0
0.0,0.0,8,0.0,0.0,1.64,0,0,157.3505121487356,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,2.4,0,0,100.45466986113651,0.0,500,0,0.0
0.0,0.0,8,0.0,0.0,2.23,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,2.2,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,16,0.0,0.0,1.25,1,0,200.84255993695703,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,1.91,0,0,100.45466986113651,0.0,0,128,0.0
0.0,0.0,16,0.0,0.0,2.17,0,1,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.31,0,1,141.21199808219862,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,1.65,0,0,157.3505121487356,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.36,0,0,141.21199808219862,0.0,1000,128,0.0
0.0,0.0,4,0.0,0.0,1.47,1,0,135.0942111925629,0.0,500,0,0.0
0.0,0.0,8,0.0,0.0,4.42,0,1,127.33567457123111,0.0,1000,0,0.0
0.0,0.0,4,0.0,0.0,1.252,1,0,200.84255993695703,0.0,0,128,0.0
0.0,0.0,8,0.0,0.0,1.25,1,0,200.84255993695703,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.5,0,0,106.11306214269258,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,2.23,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,4,0.0,0.0,1.4,0,0,135.0942111925629,0.0,0,128,0.0
0.0,0.0,8,0.0,0.0,2.37,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,1.5,0,1,157.3505121487356,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,2.67,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,2.0,0,0,100.45466986113651,0.0,500,0,0.0
0.0,0.0,4,0.0,0.0,2.2,0,0,100.45466986113651,0.0,500,0,0.0
0.0,0.0,8,0.0,0.0,2.02,0,0,141.21199808219862,0.0,2000,0,0.0
0.0,0.0,12,0.0,0.0,3.78,0,1,127.33567457123111,0.0,1000,0,0.0
0.0,0.0,12,0.0,0.0,1.4,0,1,209.8006828649808,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.29,1,1,331.2642361026012,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,1.9,0,0,141.21199808219862,0.0,500,0,0.0
0.0,0.0,8,0.0,0.0,1.1,1,0,234.50740003017813,0.0,0,128,0.0
0.0,0.0,8,0.0,0.0,1.42,1,0,165.6321180513006,0.0,0,256,0.0
0.0,0.0,12,0.0,0.0,2.06,0,1,282.42399616439724,0.0,1000,128,0.0
0.0,0.0,8,0.0,0.0,1.79,0,0,111.93520355955211,0.0,0,128,0.0
0.0,0.0,8,0.0,0.0,1.78,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.7,0,0,157.3505121487356,0.0,0,180,0.0
0.0,0.0,8,0.0,0.0,2.2,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,1.05,0,1,165.6321180513006,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.16,0,1,141.21199808219862,0.0,0,512,0.0
0.0,0.0,4,0.0,0.0,2.18,0,0,100.45466986113651,0.0,1000,0,0.0
0.0,0.0,4,0.0,0.0,1.49,0,1,165.6321180513006,0.0,0,128,0.0
0.0,0.0,4,0.0,0.0,1.89,0,0,141.21199808219862,0.0,0,0,0.0
0.0,0.0,4,0.0,0.0,2.3,0,0,100.45466986113651,0.0,0,128,0.0
0.0,0.0,8,0.0,0.0,1.75,0,1,157.3505121487356,0.0,0,256,0.0
0.0,0.0,16,0.0,0.0,2.17,0,1,141.21199808219862,0.0,0,512,0.0
0.0,0.0,16,0.0,0.0,2.06,0,0,141.21199808219862,0.0,0,512,0.0
0.0,0.0,16,0.0,0.0,1.36,0,1,176.23257360658386,0.0,0,512,0.0
0.0,0.0,16,0.0,0.0,0.91,0,0,176.23257360658386,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,2.3,0,1,141.21199808219862,0.0,0,256,0.0
0.0,0.0,32,0.0,0.0,1.05,1,0,165.6321180513006,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,1.99,0,0,141.21199808219862,0.0,1000,128,0.0
0.0,0.0,8,0.0,0.0,2.2,0,0,100.45466986113651,0.0,1000,0,0.0
0.0,0.0,24,0.0,0.0,4.33,1,1,127.33567457123111,0.0,1000,256,0.0
0.0,0.0,8,0.0,0.0,1.3,0,1,125.36742798669837,0.0,0,180,0.0
0.0,0.0,8,0.0,0.0,2.17,0,0,141.21199808219862,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.48,0,0,157.3505121487356,0.0,0,1000,0.0
0.0,0.0,8,0.0,0.0,1.4,0,1,165.6321180513006,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.3,0,1,141.21199808219862,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,1.2,0,0,135.0942111925629,0.0,0,0,0.0
0.0,0.0,8,0.0,0.0,1.91,0,0,100.45466986113651,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,1.4,1,1,158.48253022174808,0.0,0,256,0.0
0.0,0.0,4,0.0,0.0,2.1,0,0,111.93520355955211,0.0,500,0,0.0
0.0,0.0,4,0.0,0.0,1.25,0,0,135.0942111925629,0.0,0,16,0.0
0.0,0.0,8,0.0,0.0,1.44,0,0,165.6321180513006,0.0,0,256,0.0
0.0,0.0,8,0.0,0.0,2.0,0,0,141.21199808219862,0.0,1000,256,0.0
0.0,0.0,4,0.0,0.0,2.2,0,1,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,8,0.0,0.0,1.34,0,1,165.6321180513006,0.0,0,512,0.0
0.0,0.0,8,0.0,0.0,2.4,0,1,141.21199808219862,0.0,1000,256,0.0
0.0,0.0,8,0.0,0.0,1.29,1,1,165.6321180513006,0.0,0,128,0.0
0.0,0.0,4,0.0,0.0,2.2,0,0,141.21199808219862,0.0,500,0,0.0
0.0,0.0,8,0.0,0.0,2.18,0,0,141.21199808219862,0.0,1000,0,0.0
0.0,0.0,16,0.0,0.0,2.2,0,0,141.21199808219862,0.0,2000,256,0.0
0.0,0.0,16,0.0,0.0,1.95,0,1,141.21199808219862,0.0,0,256,0.0
0.0,0.0,2,0.0,0.0,1.1,0,0,135.0942111925629,0.0,0,0,0.0
0.0,0.0,4,0.0,0.0,2.04,1,0,100.45466986113651,0.0,1000,0,0.0
0.0,0.0,24,0.0,0.0,2.24,0,0,141.21199808219862,0.0,0,512,0.0
